0, NaN, NaN
100, 0.165698521417664, 0.021592653589793
200, 0.112062482571109, 0.0784073464102071
300, 0.088077407032846, 0.15174067974354
400, 0.07806247497998, 0.108407346410207
500, 0.0748168964873577, 0.045592653589793
600, 0.0674613744081533, 0.0149259869231266
700, 0.0626281543260355, 0.021592653589793
800, 0.0605059397910651, 0.106592653589793
900, 0.0558233545532714, 0.0482593202564598
1000, 0.05248374986603, 0.025592653589793
1100, 0.0497360727705316, 0.0106835626807023
1200, 0.04618802153517, 0.0584073464102071
1300, 0.044439891538407, 0.0553304233332836
1400, 0.0430455044330421, 0.0441216321244924
1500, 0.0425957187902641, 0.0109259869231266
1600, 0.0403244168432725, 0.040907346410207
1700, 0.0401877944596293, 0.021592653589793
1800, 0.0385865140588699, 0.00729623529909595
1900, 0.0381437188301472, 0.0300137062213719
2000, 0.0368377795204868, 0.00759265358979322
2100, 0.0350080373945148, 0.0526930606959213
2200, 0.0351687143256305, 0.0106835626807023
2300, 0.0334975271692824, 0.0497116942362936
2400, 0.0341624489266602, 0.0465926535897929
2500, 0.033074612378681, 0.0167926535897931
2600, 0.0317567994360783, 0.0322535002563606
2700, 0.0314757002680112, 0.00951845752131808
2800, 0.0315306320586425, 0.0387355107326504
2900, 0.0301625049127527, 0.0253038981343447
3000, 0.0296059653648582, 0.0290740130768734
3100, 0.0293276680695374, 0.0132460560876262
3200, 0.029080135778139, 0.00409265358979294
3300, 0.0288015220679134, 0.0179562899534296
3400, 0.0283760548438274, 0.0180632418250872
3500, 0.0279689023478268, 0.0181640821612219
3600, 0.0271538824725551, 0.018407346410207
3700, 0.0271561619137116, 0.0140250860222255
3800, 0.0267636352327256, 0.0110663378003193
3900, 0.0263193843343566, 0.00210547410261341
4000, 0.0259497157980584, 0.00140734641020668
4100, 0.0259699225452081, 0.0303731413946711
4200, 0.0252642400838917, 0.00697877498163546
4300, 0.0247949154062358, 0.0230585092009044
4400, 0.0248303636134281, 0.00704719904433837
4500, 0.024492114237198, 0.00114820914534874
4600, 0.0237996486544366, 0.0392769116275984
4700, 0.0239482794177633, 0.000535005984675152
4800, 0.0236770046620876, 0.00257401307687344
4900, 0.0232830551118015, 0.0175910198795948
5000, 0.0231686519245294, 0.0056073464102071
5100, 0.0225594753687049, 0.0435053856258931
5200, 0.022501706808271, 0.027638115640976
5300, 0.0226900251538253, 0.0140454837784723
5400, 0.0224457686118778, 0.0104815424786819
5500, 0.0217919401418622, 0.0365891645920251
5600, 0.0221681553969342, 0.0244497964469361
5700, 0.0218012759288149, 0.00545230271260033
5800, 0.0216957971526358, 0.0146961018656553
5900, 0.0213230317973568, 0.0062039565796983
6000, 0.0209345788730653, 0.0290740130768734
6100, 0.0210721241686175, 0.00519921096684239
6200, 0.020585475638353, 0.0300202496360131
6300, 0.0205150055640933, 0.0196771876800481
6400, 0.0206272726020674, 0.0115926535897932
6500, 0.0202244317924901, 0.016561192564053
6600, 0.020248162639338, 0.00401689601403543
6700, 0.0200633131713484, 0.000100116276360307
6800, 0.0199377006493984, 0.00276912417802855
6900, 0.019687774101802, 0.00971169423629403
7000, 0.0195359708597859, 0.0109787749816355
7100, 0.0194299532308764, 0.00713974077640422
7200, 0.0194520608980756, 0.0121482091453489
7300, 0.0194151807579373, 0.0243323796171904
7400, 0.0191678952624737, 0.00970076169790124
7500, 0.0189515290343745, 0.00134067974354002
7600, 0.0189987568749487, 0.0205400220108456
7700, 0.0184776871438298, 0.0293164373192978
7800, 0.0187143764660197, 0.0154388074359471
7900, 0.0185337258256475, 0.00741543839991987
8000, 0.0185180958794364, 0.0205926535897931
8100, 0.018495621672702, 0.0329506782811513
8200, 0.0179224350865074, 0.0271878342150851
8300, 0.0180502742962742, 0.00327940057774478
8400, 0.0179405602650504, 0.00302122501836433
8500, 0.0179344489740853, 0.0164161830015579
8600, 0.0175684707015351, 0.018407346410207
8700, 0.0176977099090845, 0.0123972512909427
8800, 0.0175443518687458, 0.00522901722615687
8900, 0.0174303881692996, 0.00316568729765843
9000, 0.0170658924721521, 0.0326295686324292
9100, 0.017351205272164, 0.0189552909524306
9200
