0 NaN
0.015625 4.15006336281286
0.03125 3.44848911704994
0.046875 3.03498097008888
0.0625 2.73963161138143
0.078125 2.50918857772702
0.09375 2.3199277010192
0.109375 2.15919051277131
0.125 2.01941834734442
0.140625 1.89573345923467
0.15625 1.78480344331741
0.171875 1.68424978179977
0.1875 1.59231483071043
0.203125 1.50766255729333
0.21875 1.42925332982408
0.234375 1.35626200714692
0.25 1.28802251515743
0.265625 1.22398925299675
0.28125 1.16370954539721
0.296875 1.10680355136168
0.3125 1.05294933081101
0.328125 1.00187155716158
0.34375 0.953332856940169
0.359375 0.907127075027597
0.375 0.863073973346876
0.390625 0.821015011615264
0.40625 0.780809955348568
0.421875 0.742334123685059
0.4375 0.705476137352132
0.453125 0.670136061434348
0.46875 0.636223862617527
0.484375 0.603658119031139
0.5 0.572364934570578
0.515625 0.542277019950144
0.53125 0.513332910629305
0.546875 0.485476297814979
0.5625 0.458655453436564
0.578125 0.432822733654851
0.59375 0.407934148348516
0.609375 0.383948986304727
0.625 0.360829487661416
0.640625 0.338540556609152
0.65625 0.31704950854009
0.671875 0.296325846788364
0.6875 0.276341064887473
0.703125 0.257068470910832
0.71875 0.238483030989686
0.734375 0.220561229539696
0.75 0.203280944091058
0.765625 0.186621332920586
0.78125 0.170562733938789
0.796875 0.155086573498909
0.8125 0.140175283976298
0.828125 0.125812229119374
0.84375 0.111981636304248
0.859375 0.0986685349361789
0.875 0.0858587003364458
0.890625 0.0735386025349576
0.90625 0.0616953594592935
0.921875 0.0503166940717941
0.9375 0.0393908950588619
0.953125 0.0289067807222884
0.96875 0.0188536657623025
0.984375 0.00922133067655486
1 -1.09350976051914E-08
1.015625 -0.00881972054680919
1.03125 -0.0172467857497881
1.046875 -0.0252898246026789
1.0625 -0.032957110858347
1.078125 -0.0402565931985489
1.09375 -0.0471959131124192
1.109375 -0.0537824215330526
1.125 -0.0600231943354142
1.140625 -0.0659250467887834
1.15625 -0.0714945470482178
1.171875 -0.0767380287615267
1.1875 -0.0816616028612438
1.203125 -0.0862711686048002
1.21875 -0.0905724239203313
1.234375 -0.0945708751105424
1.25 -0.0982718459624626
1.265625 -0.101680486306708
1.28125 -0.104801780066295
1.296875 -0.107640552831553
1.3125 -0.110201478994666
1.328125 -0.112489088474667
1.34375 -0.114507773061187
1.359375 -0.116261792402925
1.375 -0.11775527966485
1.390625 -0.118992246876207
1.40625 -0.119976589989621
1.421875 -0.120712093670284
1.4375 -0.121202435832336
1.453125 -0.121451191938849
1.46875 -0.121461839079989
1.484375 -0.121237759843386
1.5 -0.120782245989367
1.515625 -0.120098501943048
1.53125 -0.119189648114205
1.546875 -0.118058724055279
1.5625 -0.116708691466998
1.578125 -0.115142437060597
1.59375 -0.113362775284771
1.609375 -0.111372450925298
1.625 -0.109174141584319
1.640625 -0.106770460046212
1.65625 -0.104163956536213
1.671875 -0.101357120877745
1.6875 -0.0983523845539377
1.703125 -0.0951521226785198
1.71875 -0.0917586558808909
1.734375 -0.0881742521099168
1.75 -0.0844011283607229
1.765625 -0.0804414523284588
1.78125 -0.0762973439927371
1.796875 -0.0719708771364376
1.8125 -0.0674640808019462
1.828125 -0.0627789406881757
1.84375 -0.0579174004911494
1.859375 -0.052881363191022
1.875 -0.0476726922880768
1.890625 -0.0422932129901641
1.90625 -0.036744713353959
1.921875 -0.0310289453821583
1.9375 -0.0251476260787092
1.953125 -0.0191024384640722
1.96875 -0.0128950325522778
1.984375 -0.0065270262915843
2 -1.09350976051914E-08
2.015625 0.00668446598915606
2.03125 0.0135248729169656
2.046875 0.0205197114286153
2.0625 0.0276675109580878
2.078125 0.0349668280390386
2.09375 0.042416245577268
2.109375 0.0500143721485909
2.125 0.0577598413209692
2.140625 0.0656513109999358
2.15625 0.0736874627962801
2.171875 0.0818670014151118
2.1875 0.0901886540654154
2.203125 0.0986511698892117
2.21875 0.107253319409589
2.234375 0.115993893996807
2.25 0.124871705351747
2.265625 0.133885585006059
2.28125 0.143034383838286
2.296875 0.152316971605373
2.3125 0.161732236488976
2.328125 0.171279084655978
2.34375 0.180956439832649
2.359375 0.190763242891986
2.375 0.200698451453684
2.390625 0.210761039496261
2.40625 0.220949996980972
2.421875 0.231264329486894
2.4375 0.241703057857033
2.453125 0.252265217854735
2.46875 0.262949859830343
2.484375 0.273756048397483
2.5 0.284682862118797
2.515625 0.295729393200663
2.53125 0.306894747196695
2.546875 0.318178042719639
2.5625 0.329578411161422
2.578125 0.341094996420991
2.59375 0.352726954639829
2.609375 0.364473453944666
2.625 0.376333674197382
2.640625 0.38830680675164
2.65625 0.400392054216182
2.671875 0.412588630224489
2.6875 0.42489575921061
2.703125 0.437312676190952
2.71875 0.449838626551853
2.734375 0.462472865842745
2.75 0.4752146595747
2.765625 0.48806328302421
2.78125 0.501018021042086
2.796875 0.514078167867141
2.8125 0.527243026944747
2.828125 0.540511910749909
2.84375 0.553884140614844
2.859375 0.567359046560836
2.875 0.580935967134297
2.890625 0.594614249246905
2.90625 0.608393248019626
2.921875 0.622272326630587
2.9375 0.636250856166656
2.953125 0.650328215478557
2.96875 0.664503791039528
2.984375 0.678776976807335
3 0.693147169624848
3.015625 0.707613786991156
3.03125 0.722176240012876
3.046875 0.736833951270095
3.0625 0.751586350184787
3.078125 0.76643287290112
3.09375 0.781372962168507
3.109375 0.796406067227349
3.125 0.811531643697349
3.140625 0.826749153468389
3.15625 0.842058064593813
3.171875 0.857457851186132
3.1875 0.872947993315048
3.203125 0.888527976907708
3.21875 0.904197293651178
3.234375 0.919955440897043
3.25 0.935801921568076
3.265625 0.951736244066961
3.28125 0.967757922186951
3.296875 0.983866475024438
3.3125 1.00006142689342
3.328125 1.01634230724176
3.34375 1.03270865056923
3.359375 1.04915999634724
3.375 1.06569588894029
3.390625 1.08231587752902
3.40625 1.09901951603493
3.421875 1.11580636304647
3.4375 1.1326759817469
3.453125 1.14962793984337
