0, 141.338164625218
0.015625, 140.963482009363
0.03125, 140.589792664242
0.046875, 140.217093956729
0.0625, 139.845383260678
0.078125, 139.474657956905
0.09375, 139.104915433168
0.109375, 138.736153084152
0.125, 138.368368311446
0.140625, 138.00155852353
0.15625, 137.635721135753
0.171875, 137.270853570315
0.1875, 136.90695325625
0.203125, 136.544017629409
0.21875, 136.182044132438
0.234375, 135.821030214765
0.25, 135.460973332577
0.265625, 135.101870948807
0.28125, 134.743720533112
0.296875, 134.386519561858
0.3125, 134.030265518099
0.328125, 133.674955891564
0.34375, 133.320588178635
0.359375, 132.967159882332
0.375, 132.614668512292
0.390625, 132.263111584758
0.40625, 131.912486622553
0.421875, 131.562791155071
0.4375, 131.214022718251
0.453125, 130.866178854569
0.46875, 130.519257113012
0.484375, 130.173255049066
0.5, 129.828170224698
0.515625, 129.484000208337
0.53125, 129.140742574858
0.546875, 128.798394905566
0.5625, 128.456954788177
0.578125, 128.116419816801
0.59375, 127.776787591929
0.609375, 127.43805572041
0.625, 127.100221815439
0.640625, 126.763283496536
0.65625, 126.427238389534
0.671875, 126.092084126559
0.6875, 125.757818346014
0.703125, 125.424438692563
0.71875, 125.091942817113
0.734375, 124.7603283768
0.75, 124.429593034968
0.765625, 124.099734461158
0.78125, 123.770750331088
0.796875, 123.442638326638
0.8125, 123.115396135833
0.828125, 122.789021452826
0.84375, 122.463511977885
0.859375, 122.138865417373
0.875, 121.815079483732
0.890625, 121.492151895472
0.90625, 121.170080377147
0.921875, 120.848862659345
0.9375, 120.528496478672
0.953125, 120.208979577731
0.96875, 119.89030970511
0.984375, 119.572484615368
1, 119.255502069013
1.015625, 118.939359832492
1.03125, 118.624055678173
1.046875, 118.309587384327
1.0625, 117.995952735119
1.078125, 117.683149520585
1.09375, 117.371175536619
1.109375, 117.060028584961
1.125, 116.749706473176
1.140625, 116.440207014642
1.15625, 116.131528028533
1.171875, 115.823667339805
1.1875, 115.51662277918
1.203125, 115.210392183131
1.21875, 114.904973393865
1.234375, 114.60036425931
1.25, 114.2965626331
1.265625, 113.993566374558
1.28125, 113.691373348682
1.296875, 113.389981426129
1.3125, 113.089388483202
1.328125, 112.789592401834
1.34375, 112.490591069572
1.359375, 112.192382379564
1.375, 111.894964230541
1.390625, 111.598334526808
1.40625, 111.302491178223
1.421875, 111.007432100185
1.4375, 110.71315521362
1.453125, 110.419658444966
1.46875, 110.126939726156
1.484375, 109.834996994607
1.5, 109.543828193204
1.515625, 109.253431270284
1.53125, 108.963804179625
1.546875, 108.674944880427
1.5625, 108.386851337301
1.578125, 108.099521520255
1.59375, 107.812953404677
1.609375, 107.527144971322
1.625, 107.242094206299
1.640625, 106.957799101056
1.65625, 106.674257652363
1.671875, 106.391467862305
1.6875, 106.109427738259
1.703125, 105.828135292886
1.71875, 105.547588544117
1.734375, 105.267785515134
1.75, 104.988724234363
1.765625, 104.710402735455
1.78125, 104.432819057272
1.796875, 104.155971243879
1.8125, 103.879857344522
1.828125, 103.60447541362
1.84375, 103.329823510751
1.859375, 103.055899700636
1.875, 102.782702053124
1.890625, 102.510228643185
1.90625, 102.23847755089
1.921875, 101.967446861398
1.9375, 101.697134664947
1.953125, 101.427539056837
1.96875, 101.158658137417
1.984375, 100.890490012071
2, 100.623032791207
2.015625, 100.356284590242
2.03125, 100.090243529588
2.046875, 99.8249077346399
2.0625, 99.5602753357636
2.078125, 99.2963444682798
2.09375, 99.0331132724529
2.109375, 98.7705798934775
2.125, 98.5087424814651
2.140625, 98.2475991914311
2.15625, 97.987148183282
2.171875, 97.7273876218025
2.1875, 97.468315676642
2.203125, 97.2099305223024
2.21875, 96.9522303381249
2.234375, 96.6952133082771
2.25, 96.4388776217403
2.265625, 96.1832214722968
2.28125, 95.9282430585173
2.296875, 95.6739405837476
2.3125, 95.4203122560968
2.328125, 95.167356288424
2.34375, 94.9150708983261
2.359375, 94.6634543081248
2.375, 94.4125047448548
2.390625, 94.1622204402504
2.40625, 93.912599630734
2.421875, 93.6636405574027
2.4375, 93.4153414660167
2.453125, 93.1677006069866
2.46875, 92.920716235361
2.484375, 92.6743866108144
2.5, 92.4287099976348
2.515625, 92.1836846647114
2.53125, 91.9393088855228
2.546875, 91.6955809381243
2.5625, 91.4524991051361
2.578125, 91.210061673731
2.59375, 90.9682669356228
2.609375, 90.7271131870534
2.625, 90.4865987287817
2.640625, 90.2467218660711
2.65625, 90.0074809086777
2.671875, 89.7688741708383
2.6875, 89.5308999712587
2.703125, 89.2935566331017
2.71875, 89.0568424839754
2.734375, 88.8207558559212
2.75, 88.5852950854024
2.765625, 88.3504585132922
2.78125, 88.1162444848621
2.796875, 87.8826513497701
2.8125, 87.6496774620493
2.828125, 87.4173211800963
2.84375, 87.1855808666594
2.859375, 86.9544548888272
2.875, 86.7239416180173
2.890625, 86.4940394299642
2.90625, 86.2647467047087
2.921875, 86.0360618265857
2.9375, 85.8079831842136
2.953125, 85.580509170482
2.96875, 85.3536381825413
2.984375, 85.1273686217909
3, 84.9016988938678
3.015625, 84.6766274086361
3.03125, 84.4521525801747
3.046875, 84.2282728267671
3.0625, 84.0049865708899
3.078125, 83.7822922392013
3.09375, 83.5601882625309
3.109375, 83.3386730758678
3.125, 83.1177451183497
3.140625, 82.8974028332526
3.15625, 82.6776446679789
3.171875, 82.458469074047
3.1875, 82.2398745070803
3.203125, 82.0218594267965
3.21875, 81.804422296996
3.234375, 81.5875615855522
3.25, 81.3712757643997
3.265625, 81.1555633095242
3.28125, 80.9404227009513
3.296875, 80.7258524227362
3.3125, 80.5118509629527
3.328125, 80.2984168136826
3.34375, 80.0855484710054
3.359375, 79.8732444349872
3.375, 79.6615032096704
3.390625, 79.4503233030632
3.40625, 79.239703227129
3.421875, 79.029641497776
3.4375, 78.8201366348465
